Product{id='47086573', name='Product::47086573', price=74.17114743517527, qty=12, localDate=2024-02-29}
Product{id='6715508', name='Product::6715508', price=849.3914105540555, qty=12, localDate=2024-02-29}
Product{id='83919700', name='Product::83919700', price=115.6180199072352, qty=12, localDate=2024-02-29}
Product{id='76357670', name='Product::76357670', price=867.0781491772832, qty=12, localDate=2024-02-29}
Product{id='11803251', name='Product::11803251', price=282.8800752235261, qty=12, localDate=2024-02-29}
Product{id='45911450', name='Product::45911450', price=556.5905435929208, qty=12, localDate=2024-02-29}
Product{id='14928136', name='Product::14928136', price=375.9509190477098, qty=12, localDate=2024-02-29}
Product{id='108879180', name='Product::108879180', price=156.31339150239853, qty=12, localDate=2024-02-29}
Product{id='21271764', name='Product::21271764', price=628.8389624459891, qty=12, localDate=2024-02-29}
Product{id='70392450', name='Product::70392450', price=591.0537692585322, qty=12, localDate=2024-02-29}
Product{id='53513489', name='Product::53513489', price=90.53563145966426, qty=12, localDate=2024-02-29}
Product{id='14175528', name='Product::14175528', price=497.9160076899123, qty=12, localDate=2024-02-29}
Product{id='108005339', name='Product::108005339', price=899.5414045311877, qty=12, localDate=2024-02-29}
Product{id='73426433', name='Product::73426433', price=828.0621722141725, qty=12, localDate=2024-02-29}
Product{id='85543962', name='Product::85543962', price=458.06598242277244, qty=12, localDate=2024-02-29}
Product{id='17591867', name='Product::17591867', price=443.1356109039333, qty=12, localDate=2024-02-29}
Product{id='55758690', name='Product::55758690', price=714.6683696115019, qty=12, localDate=2024-02-29}
Product{id='37693990', name='Product::37693990', price=6.4841909117048235, qty=12, localDate=2024-02-29}
Product{id='56740175', name='Product::56740175', price=208.96277336158198, qty=12, localDate=2024-02-29}
Product{id='109208788', name='Product::109208788', price=939.3622258761361, qty=12, localDate=2024-02-29}
Product{id='83004764', name='Product::83004764', price=584.0423414518659, qty=12, localDate=2024-02-29}
Product{id='47381437', name='Product::47381437', price=507.59613799889047, qty=12, localDate=2024-02-29}
Product{id='67616914', name='Product::67616914', price=58.264332331248944, qty=12, localDate=2024-02-29}
Product{id='19229819', name='Product::19229819', price=500.343351460693, qty=12, localDate=2024-02-29}
Product{id='47545202', name='Product::47545202', price=607.364326818544, qty=12, localDate=2024-02-29}
Product{id='10186786', name='Product::10186786', price=9.05032675599915, qty=12, localDate=2024-02-29}
Product{id='13404456', name='Product::13404456', price=776.2682624554562, qty=12, localDate=2024-02-29}
Product{id='105097350', name='Product::105097350', price=315.4635011206431, qty=12, localDate=2024-02-29}
Product{id='37808518', name='Product::37808518', price=787.9538995862973, qty=12, localDate=2024-02-29}
Product{id='50298562', name='Product::50298562', price=672.2475578287057, qty=12, localDate=2024-02-29}
Product{id='63206633', name='Product::63206633', price=205.81258211899868, qty=12, localDate=2024-02-29}
Product{id='13882650', name='Product::13882650', price=939.7973439252758, qty=12, localDate=2024-02-29}
Product{id='116095562', name='Product::116095562', price=319.89921302931566, qty=12, localDate=2024-02-29}
Product{id='86923655', name='Product::86923655', price=624.5554012545653, qty=12, localDate=2024-02-29}
Product{id='95215662', name='Product::95215662', price=78.99791143165513, qty=12, localDate=2024-02-29}
Product{id='73399037', name='Product::73399037', price=460.92341963780603, qty=12, localDate=2024-02-29}
Product{id='46572756', name='Product::46572756', price=298.43653326502704, qty=12, localDate=2024-02-29}
Product{id='41935047', name='Product::41935047', price=881.9415098447377, qty=12, localDate=2024-02-29}
Product{id='706398', name='Product::706398', price=548.5803650713266, qty=12, localDate=2024-02-29}
Product{id='18750021', name='Product::18750021', price=201.14862728095505, qty=12, localDate=2024-02-29}
Product{id='30896113', name='Product::30896113', price=999.1983099151334, qty=12, localDate=2024-02-29}
Product{id='93479903', name='Product::93479903', price=758.0166663979911, qty=12, localDate=2024-02-29}
Product{id='21100775', name='Product::21100775', price=548.8383678317508, qty=12, localDate=2024-02-29}
Product{id='29846863', name='Product::29846863', price=437.38054717530315, qty=12, localDate=2024-02-29}
Product{id='84383754', name='Product::84383754', price=982.7668438992679, qty=12, localDate=2024-02-29}
Product{id='17020280', name='Product::17020280', price=754.4299723744987, qty=12, localDate=2024-02-29}
Product{id='47220467', name='Product::47220467', price=770.4435553334831, qty=12, localDate=2024-02-29}
Product{id='112662162', name='Product::112662162', price=579.8129308669653, qty=12, localDate=2024-02-29}
Product{id='37099414', name='Product::37099414', price=475.69201912629046, qty=12, localDate=2024-02-29}
Product{id='90176779', name='Product::90176779', price=4.13091342541827, qty=12, localDate=2024-02-29}
Product{id='26387823', name='Product::26387823', price=491.1302793118565, qty=12, localDate=2024-02-29}
Product{id='10473688', name='Product::10473688', price=191.14406532408412, qty=12, localDate=2024-02-29}
Product{id='70996355', name='Product::70996355', price=536.0960859727303, qty=12, localDate=2024-02-29}
Product{id='50573664', name='Product::50573664', price=419.1866540923491, qty=12, localDate=2024-02-29}
Product{id='81703707', name='Product::81703707', price=300.5165452330433, qty=12, localDate=2024-02-29}
Product{id='81441263', name='Product::81441263', price=18.396826377741316, qty=12, localDate=2024-02-29}
Product{id='29388773', name='Product::29388773', price=568.892438296566, qty=12, localDate=2024-02-29}
Product{id='68307995', name='Product::68307995', price=701.4693839118166, qty=12, localDate=2024-02-29}
Product{id='11242151', name='Product::11242151', price=929.414184434819, qty=12, localDate=2024-02-29}
Product{id='95735141', name='Product::95735141', price=389.588066621843, qty=12, localDate=2024-02-29}
Product{id='7217580', name='Product::7217580', price=559.5587704745227, qty=12, localDate=2024-02-29}
Product{id='121709137', name='Product::121709137', price=527.3327901646538, qty=12, localDate=2024-02-29}
Product{id='120473977', name='Product::120473977', price=711.8882650881417, qty=12, localDate=2024-02-29}
Product{id='52755425', name='Product::52755425', price=359.42072435665506, qty=12, localDate=2024-02-29}
Product{id='34178379', name='Product::34178379', price=552.7721851672399, qty=12, localDate=2024-02-29}
Product{id='63397106', name='Product::63397106', price=282.98431059623033, qty=12, localDate=2024-02-29}
Product{id='94872893', name='Product::94872893', price=427.0622483370606, qty=12, localDate=2024-02-29}
Product{id='114871396', name='Product::114871396', price=505.6315286752503, qty=12, localDate=2024-02-29}
Product{id='41788074', name='Product::41788074', price=128.85676525581567, qty=12, localDate=2024-02-29}
Product{id='76536094', name='Product::76536094', price=269.1019045739239, qty=12, localDate=2024-02-29}
Product{id='54336111', name='Product::54336111', price=376.4816596974551, qty=12, localDate=2024-02-29}
Product{id='4408078', name='Product::4408078', price=336.2859725219759, qty=12, localDate=2024-02-29}
Product{id='41741794', name='Product::41741794', price=2.106866030997745, qty=12, localDate=2024-02-29}
Product{id='101655904', name='Product::101655904', price=921.697377165656, qty=12, localDate=2024-02-29}
Product{id='2500675', name='Product::2500675', price=25.370122051888377, qty=12, localDate=2024-02-29}
Product{id='115779188', name='Product::115779188', price=595.7085704792445, qty=12, localDate=2024-02-29}
Product{id='40249791', name='Product::40249791', price=65.20271735060201, qty=12, localDate=2024-02-29}
Product{id='37167644', name='Product::37167644', price=218.51505935924388, qty=12, localDate=2024-02-29}
Product{id='67614859', name='Product::67614859', price=580.3519612631814, qty=12, localDate=2024-02-29}
Product{id='15842938', name='Product::15842938', price=2.284661049267389, qty=12, localDate=2024-02-29}
Product{id='64287119', name='Product::64287119', price=777.0742339887706, qty=12, localDate=2024-02-29}
Product{id='90446375', name='Product::90446375', price=510.48062387824154, qty=12, localDate=2024-02-29}
Product{id='2007488', name='Product::2007488', price=684.5525546130023, qty=12, localDate=2024-02-29}
Product{id='35507545', name='Product::35507545', price=355.26791054173424, qty=12, localDate=2024-02-29}
Product{id='98955357', name='Product::98955357', price=512.4409331475865, qty=12, localDate=2024-02-29}
Product{id='84813460', name='Product::84813460', price=882.3935284100245, qty=12, localDate=2024-02-29}
Product{id='16666067', name='Product::16666067', price=955.1415089604704, qty=12, localDate=2024-02-29}
Product{id='100181837', name='Product::100181837', price=812.5298758368984, qty=12, localDate=2024-02-29}
Product{id='93005662', name='Product::93005662', price=883.7421395727375, qty=12, localDate=2024-02-29}
Product{id='72263126', name='Product::72263126', price=496.1829703993227, qty=12, localDate=2024-02-29}
Product{id='53817507', name='Product::53817507', price=858.0047415211441, qty=12, localDate=2024-02-29}
Product{id='1482992', name='Product::1482992', price=768.8503402835694, qty=12, localDate=2024-02-29}
Product{id='47634223', name='Product::47634223', price=81.2861633169224, qty=12, localDate=2024-02-29}
Product{id='101528269', name='Product::101528269', price=739.4739094319295, qty=12, localDate=2024-02-29}
Product{id='20401026', name='Product::20401026', price=307.04951650398516, qty=12, localDate=2024-02-29}
Product{id='13627539', name='Product::13627539', price=543.4088525430175, qty=12, localDate=2024-02-29}
Product{id='6638792', name='Product::6638792', price=957.5033724687029, qty=12, localDate=2024-02-29}
Product{id='38775341', name='Product::38775341', price=494.18008144410317, qty=12, localDate=2024-02-29}
Product{id='91536517', name='Product::91536517', price=698.753484563684, qty=12, localDate=2024-02-29}
Product{id='20755944', name='Product::20755944', price=520.8165279604472, qty=12, localDate=2024-02-29}
Product{id='22542311', name='Product::22542311', price=739.2957029299754, qty=12, localDate=2024-02-29}
Product{id='83964414', name='Product::83964414', price=157.31970661902284, qty=12, localDate=2024-02-29}
Product{id='67893406', name='Product::67893406', price=71.09761083741117, qty=12, localDate=2024-02-29}
Product{id='49709407', name='Product::49709407', price=173.20076946343076, qty=12, localDate=2024-02-29}
Product{id='8038144', name='Product::8038144', price=1.3881644392422787, qty=12, localDate=2024-02-29}
Product{id='106907095', name='Product::106907095', price=330.34680883439785, qty=12, localDate=2024-02-29}
Product{id='108863562', name='Product::108863562', price=554.7865208562484, qty=12, localDate=2024-02-29}
Product{id='108493651', name='Product::108493651', price=469.0807500520596, qty=12, localDate=2024-02-29}
Product{id='21749760', name='Product::21749760', price=595.3518677613081, qty=12, localDate=2024-02-29}
Product{id='17663973', name='Product::17663973', price=559.8591938680257, qty=12, localDate=2024-02-29}
Product{id='26509968', name='Product::26509968', price=640.7234372362291, qty=12, localDate=2024-02-29}
Product{id='64920904', name='Product::64920904', price=891.0221686842339, qty=12, localDate=2024-02-29}
Product{id='21946094', name='Product::21946094', price=357.95000568946136, qty=12, localDate=2024-02-29}
Product{id='41194680', name='Product::41194680', price=461.68930085110037, qty=12, localDate=2024-02-29}
Product{id='91381233', name='Product::91381233', price=302.4371118543017, qty=12, localDate=2024-02-29}
Product{id='1331393', name='Product::1331393', price=347.88956885161235, qty=12, localDate=2024-02-29}
Product{id='40184048', name='Product::40184048', price=719.9719465293997, qty=12, localDate=2024-02-29}
Product{id='45041512', name='Product::45041512', price=318.51567550301354, qty=12, localDate=2024-02-29}
Product{id='98496673', name='Product::98496673', price=752.7778967819609, qty=12, localDate=2024-02-29}
Product{id='76716023', name='Product::76716023', price=395.5028044161868, qty=12, localDate=2024-02-29}
Product{id='22780651', name='Product::22780651', price=556.6832519780584, qty=12, localDate=2024-02-29}
Product{id='53548975', name='Product::53548975', price=712.2561556595767, qty=12, localDate=2024-02-29}
Product{id='115013747', name='Product::115013747', price=206.05018055905398, qty=12, localDate=2024-02-29}
Product{id='2206344', name='Product::2206344', price=618.0716371953764, qty=12, localDate=2024-02-29}
Product{id='51857915', name='Product::51857915', price=539.7307500518986, qty=12, localDate=2024-02-29}
Product{id='252552', name='Product::252552', price=905.1251869647037, qty=12, localDate=2024-02-29}
Product{id='37979205', name='Product::37979205', price=932.5829429145291, qty=12, localDate=2024-02-29}
Product{id='60900673', name='Product::60900673', price=1.1972502860337908, qty=12, localDate=2024-02-29}
Product{id='104542253', name='Product::104542253', price=97.45527783585817, qty=12, localDate=2024-02-29}
Product{id='95417643', name='Product::95417643', price=488.768852160634, qty=12, localDate=2024-02-29}
Product{id='86879054', name='Product::86879054', price=417.7417877995183, qty=12, localDate=2024-02-29}
Product{id='2189147', name='Product::2189147', price=766.1301561661327, qty=12, localDate=2024-02-29}
Product{id='50254813', name='Product::50254813', price=191.9951430838498, qty=12, localDate=2024-02-29}
Product{id='110275827', name='Product::110275827', price=502.5105255009883, qty=12, localDate=2024-02-29}
Product{id='114962230', name='Product::114962230', price=280.73023578343435, qty=12, localDate=2024-02-29}
Product{id='10934246', name='Product::10934246', price=597.4067153024876, qty=12, localDate=2024-02-29}
Product{id='103785990', name='Product::103785990', price=249.0874080218919, qty=12, localDate=2024-02-29}
Product{id='37808510', name='Product::37808510', price=120.3654369944519, qty=12, localDate=2024-02-29}
Product{id='24248937', name='Product::24248937', price=138.4541307504128, qty=12, localDate=2024-02-29}
Product{id='68716156', name='Product::68716156', price=194.67778377462398, qty=12, localDate=2024-02-29}
Product{id='41834543', name='Product::41834543', price=187.30181524129398, qty=12, localDate=2024-02-29}
Product{id='63521436', name='Product::63521436', price=992.2029722284143, qty=12, localDate=2024-02-29}
Product{id='9594316', name='Product::9594316', price=81.73651715406626, qty=12, localDate=2024-02-29}
Product{id='4271095', name='Product::4271095', price=343.5540750922805, qty=12, localDate=2024-02-29}
Product{id='49129300', name='Product::49129300', price=814.6593585189422, qty=12, localDate=2024-02-29}
Product{id='86401554', name='Product::86401554', price=327.9193422775655, qty=12, localDate=2024-02-29}
Product{id='14748661', name='Product::14748661', price=315.4673985187143, qty=12, localDate=2024-02-29}
Product{id='94970113', name='Product::94970113', price=714.9766360572451, qty=12, localDate=2024-02-29}
Product{id='68808462', name='Product::68808462', price=740.8245045875983, qty=12, localDate=2024-02-29}
Product{id='98056264', name='Product::98056264', price=437.26558510890266, qty=12, localDate=2024-02-29}
Product{id='55816447', name='Product::55816447', price=860.4215173424367, qty=12, localDate=2024-02-29}
Product{id='95917127', name='Product::95917127', price=150.20006896011185, qty=12, localDate=2024-02-29}
Product{id='9140165', name='Product::9140165', price=975.3270032931081, qty=12, localDate=2024-02-29}
Product{id='114715507', name='Product::114715507', price=206.473906547324, qty=12, localDate=2024-02-29}
Product{id='36711018', name='Product::36711018', price=941.4254523606126, qty=12, localDate=2024-02-29}
Product{id='117814464', name='Product::117814464', price=598.057774676058, qty=12, localDate=2024-02-29}
Product{id='111535384', name='Product::111535384', price=113.9470233080212, qty=12, localDate=2024-02-29}
Product{id='90174890', name='Product::90174890', price=602.3258641761994, qty=12, localDate=2024-02-29}
Product{id='25630614', name='Product::25630614', price=822.6217721999528, qty=12, localDate=2024-02-29}
Product{id='43060036', name='Product::43060036', price=268.73372996047686, qty=12, localDate=2024-02-29}
Product{id='39208116', name='Product::39208116', price=258.2444255535479, qty=12, localDate=2024-02-29}
Product{id='115367140', name='Product::115367140', price=862.9743401871859, qty=12, localDate=2024-02-29}
Product{id='103708210', name='Product::103708210', price=783.4582770178173, qty=12, localDate=2024-02-29}
Product{id='113071155', name='Product::113071155', price=126.65015556994064, qty=12, localDate=2024-02-29}
Product{id='29388299', name='Product::29388299', price=853.3634111706524, qty=12, localDate=2024-02-29}
Product{id='104023387', name='Product::104023387', price=352.7064872988275, qty=12, localDate=2024-02-29}
Product{id='109961043', name='Product::109961043', price=655.7950404893729, qty=12, localDate=2024-02-29}
Product{id='102702463', name='Product::102702463', price=34.01760818061883, qty=12, localDate=2024-02-29}
Product{id='51037173', name='Product::51037173', price=487.20280083311593, qty=12, localDate=2024-02-29}
Product{id='27867045', name='Product::27867045', price=836.8297522121583, qty=12, localDate=2024-02-29}
Product{id='36491202', name='Product::36491202', price=719.6164480866578, qty=12, localDate=2024-02-29}
Product{id='53850755', name='Product::53850755', price=692.688815947053, qty=12, localDate=2024-02-29}
Product{id='92085792', name='Product::92085792', price=374.69546161143575, qty=12, localDate=2024-02-29}
Product{id='104076588', name='Product::104076588', price=56.76887454128976, qty=12, localDate=2024-02-29}
Product{id='1549371', name='Product::1549371', price=533.1738412944452, qty=12, localDate=2024-02-29}
Product{id='51188832', name='Product::51188832', price=308.5754469631018, qty=12, localDate=2024-02-29}
Product{id='81954554', name='Product::81954554', price=314.6979996553082, qty=12, localDate=2024-02-29}
Product{id='100266832', name='Product::100266832', price=423.2766915443011, qty=12, localDate=2024-02-29}
Product{id='94763397', name='Product::94763397', price=830.9728306749479, qty=12, localDate=2024-02-29}
Product{id='35501820', name='Product::35501820', price=84.57088270693059, qty=12, localDate=2024-02-29}
Product{id='68962828', name='Product::68962828', price=85.06346853913793, qty=12, localDate=2024-02-29}
Product{id='59992917', name='Product::59992917', price=144.41956857034012, qty=12, localDate=2024-02-29}
Product{id='110609372', name='Product::110609372', price=93.06423300409705, qty=12, localDate=2024-02-29}
Product{id='73677435', name='Product::73677435', price=86.80741865329078, qty=12, localDate=2024-02-29}
Product{id='115094628', name='Product::115094628', price=513.8578621398501, qty=12, localDate=2024-02-29}
Product{id='45195014', name='Product::45195014', price=666.880338696055, qty=12, localDate=2024-02-29}
Product{id='15366991', name='Product::15366991', price=566.1902975064789, qty=12, localDate=2024-02-29}
Product{id='104599796', name='Product::104599796', price=358.0571410525295, qty=12, localDate=2024-02-29}
Product{id='8056465', name='Product::8056465', price=713.8782400129659, qty=12, localDate=2024-02-29}
Product{id='54914489', name='Product::54914489', price=685.8259947976215, qty=12, localDate=2024-02-29}
Product{id='1354239', name='Product::1354239', price=29.183258408945534, qty=12, localDate=2024-02-29}
Product{id='43858096', name='Product::43858096', price=644.0455387136478, qty=12, localDate=2024-02-29}
Product{id='53902564', name='Product::53902564', price=29.792795075244793, qty=12, localDate=2024-02-29}
Product{id='122606718', name='Product::122606718', price=275.23185620478296, qty=12, localDate=2024-02-29}
Product{id='121661184', name='Product::121661184', price=410.0294542164281, qty=12, localDate=2024-02-29}
Product{id='54111781', name='Product::54111781', price=546.1029004510593, qty=12, localDate=2024-02-29}
Product{id='3897223', name='Product::3897223', price=761.943738669227, qty=12, localDate=2024-02-29}
Product{id='31079589', name='Product::31079589', price=617.6819974631279, qty=12, localDate=2024-02-29}
Product{id='100922062', name='Product::100922062', price=610.109263898985, qty=12, localDate=2024-02-29}
Product{id='104234651', name='Product::104234651', price=179.63369855581158, qty=12, localDate=2024-02-29}
Product{id='87712495', name='Product::87712495', price=625.4931189328972, qty=12, localDate=2024-02-29}
Product{id='65089474', name='Product::65089474', price=162.29293672118584, qty=12, localDate=2024-02-29}
Product{id='115607670', name='Product::115607670', price=434.48356088339204, qty=12, localDate=2024-02-29}
Product{id='336949', name='Product::336949', price=741.1493468162769, qty=12, localDate=2024-02-29}
Product{id='54997475', name='Product::54997475', price=5.60561225906131, qty=12, localDate=2024-02-29}
Product{id='72648502', name='Product::72648502', price=647.2122857152513, qty=12, localDate=2024-02-29}
Product{id='20973129', name='Product::20973129', price=993.8991537928451, qty=12, localDate=2024-02-29}
Product{id='31580370', name='Product::31580370', price=514.151713486902, qty=12, localDate=2024-02-29}
Product{id='109023131', name='Product::109023131', price=915.2665454082846, qty=12, localDate=2024-02-29}
Product{id='3617174', name='Product::3617174', price=176.53531127358656, qty=12, localDate=2024-02-29}
Product{id='4526856', name='Product::4526856', price=968.1614915470382, qty=12, localDate=2024-02-29}
Product{id='102895006', name='Product::102895006', price=671.9785499113123, qty=12, localDate=2024-02-29}
Product{id='89030424', name='Product::89030424', price=777.3192196938919, qty=12, localDate=2024-02-29}
Product{id='18507706', name='Product::18507706', price=35.77914873273813, qty=12, localDate=2024-02-29}
Product{id='68641442', name='Product::68641442', price=935.9412090781163, qty=12, localDate=2024-02-29}
Product{id='46307385', name='Product::46307385', price=752.2053297164306, qty=12, localDate=2024-02-29}
Product{id='73643158', name='Product::73643158', price=202.1898632060587, qty=12, localDate=2024-02-29}
Product{id='39106678', name='Product::39106678', price=478.73435620146955, qty=12, localDate=2024-02-29}
Product{id='8338197', name='Product::8338197', price=322.1997518191363, qty=12, localDate=2024-02-29}
Product{id='68716770', name='Product::68716770', price=688.0048892320176, qty=12, localDate=2024-02-29}
Product{id='68726840', name='Product::68726840', price=642.7489207193418, qty=12, localDate=2024-02-29}
Product{id='34883548', name='Product::34883548', price=681.9260186517732, qty=12, localDate=2024-02-29}
Product{id='43373622', name='Product::43373622', price=614.871823484846, qty=12, localDate=2024-02-29}
Product{id='13522390', name='Product::13522390', price=264.53624971298996, qty=12, localDate=2024-02-29}
Product{id='15993107', name='Product::15993107', price=612.4022473162676, qty=12, localDate=2024-02-29}
Product{id='60139724', name='Product::60139724', price=98.29102362821807, qty=12, localDate=2024-02-29}
Product{id='15363924', name='Product::15363924', price=315.23638502630024, qty=12, localDate=2024-02-29}
Product{id='57280926', name='Product::57280926', price=222.38062754781785, qty=12, localDate=2024-02-29}
Product{id='62770713', name='Product::62770713', price=345.76337183597883, qty=12, localDate=2024-02-29}
Product{id='95201717', name='Product::95201717', price=753.112925038353, qty=12, localDate=2024-02-29}
Product{id='71171098', name='Product::71171098', price=553.9254041125183, qty=12, localDate=2024-02-29}
Product{id='40532321', name='Product::40532321', price=526.5552719299224, qty=12, localDate=2024-02-29}
Product{id='13830873', name='Product::13830873', price=766.4440102421822, qty=12, localDate=2024-02-29}
Product{id='79113030', name='Product::79113030', price=613.7312103392767, qty=12, localDate=2024-02-29}
Product{id='5784062', name='Product::5784062', price=603.5195300902335, qty=12, localDate=2024-02-29}
Product{id='108186409', name='Product::108186409', price=551.8781563733604, qty=12, localDate=2024-02-29}
Product{id='110245851', name='Product::110245851', price=988.0634357380785, qty=12, localDate=2024-02-29}
Product{id='43843255', name='Product::43843255', price=821.420539789121, qty=12, localDate=2024-02-29}
Product{id='49068588', name='Product::49068588', price=362.93140834839033, qty=12, localDate=2024-02-29}
Product{id='45335617', name='Product::45335617', price=945.2097409160797, qty=12, localDate=2024-02-29}
Product{id='15440579', name='Product::15440579', price=769.0152779360021, qty=12, localDate=2024-02-29}
Product{id='77796852', name='Product::77796852', price=13.628727096481441, qty=12, localDate=2024-02-29}
Product{id='69666769', name='Product::69666769', price=895.4269597737359, qty=12, localDate=2024-02-29}
Product{id='31056697', name='Product::31056697', price=21.633831660131108, qty=12, localDate=2024-02-29}
Product{id='91110163', name='Product::91110163', price=55.78654719926712, qty=12, localDate=2024-02-29}
Product{id='60136524', name='Product::60136524', price=641.8449018052942, qty=12, localDate=2024-02-29}
Product{id='47773341', name='Product::47773341', price=70.60184259907632, qty=12, localDate=2024-02-29}
Product{id='68702926', name='Product::68702926', price=208.72813508607723, qty=12, localDate=2024-02-29}
Product{id='115511656', name='Product::115511656', price=940.8772550758761, qty=12, localDate=2024-02-29}
Product{id='51926022', name='Product::51926022', price=111.95213358978783, qty=12, localDate=2024-02-29}
Product{id='42371649', name='Product::42371649', price=564.6556923744555, qty=12, localDate=2024-02-29}
Product{id='121109264', name='Product::121109264', price=383.1743226900364, qty=12, localDate=2024-02-29}
Product{id='94828678', name='Product::94828678', price=762.9289284288542, qty=12, localDate=2024-02-29}
Product{id='54022927', name='Product::54022927', price=725.5007669051223, qty=12, localDate=2024-02-29}
Product{id='56792433', name='Product::56792433', price=106.02085027539022, qty=12, localDate=2024-02-29}
Product{id='13960394', name='Product::13960394', price=466.07103005714634, qty=12, localDate=2024-02-29}
Product{id='106930225', name='Product::106930225', price=726.8377856905101, qty=12, localDate=2024-02-29}
Product{id='6768216', name='Product::6768216', price=703.4614079563733, qty=12, localDate=2024-02-29}
Product{id='80571165', name='Product::80571165', price=627.0302943131435, qty=12, localDate=2024-02-29}
Product{id='54741179', name='Product::54741179', price=827.5155779954171, qty=12, localDate=2024-02-29}
Product{id='103824117', name='Product::103824117', price=0.32594913432160144, qty=12, localDate=2024-02-29}
Product{id='107634271', name='Product::107634271', price=948.0307847096615, qty=12, localDate=2024-02-29}
Product{id='89036964', name='Product::89036964', price=241.9094624290412, qty=12, localDate=2024-02-29}
Product{id='93791077', name='Product::93791077', price=667.9113162621159, qty=12, localDate=2024-02-29}
Product{id='1938599', name='Product::1938599', price=958.0393651992231, qty=12, localDate=2024-02-29}
Product{id='30574690', name='Product::30574690', price=278.1798721318969, qty=12, localDate=2024-02-29}
Product{id='70118013', name='Product::70118013', price=232.02736929788216, qty=12, localDate=2024-02-29}
Product{id='50115631', name='Product::50115631', price=719.8304674487043, qty=12, localDate=2024-02-29}
Product{id='83381787', name='Product::83381787', price=157.69766190387125, qty=12, localDate=2024-02-29}
Product{id='81342228', name='Product::81342228', price=276.5681462408409, qty=12, localDate=2024-02-29}
Product{id='81466670', name='Product::81466670', price=989.2133988410303, qty=12, localDate=2024-02-29}
Product{id='68773872', name='Product::68773872', price=496.0258268789792, qty=12, localDate=2024-02-29}
Product{id='89637730', name='Product::89637730', price=95.28768765064622, qty=12, localDate=2024-02-29}
Product{id='30128901', name='Product::30128901', price=845.9173605349281, qty=12, localDate=2024-02-29}
Product{id='92207483', name='Product::92207483', price=669.7385960090372, qty=12, localDate=2024-02-29}
Product{id='35845445', name='Product::35845445', price=656.2192064366983, qty=12, localDate=2024-02-29}
Product{id='79863030', name='Product::79863030', price=900.3104656156103, qty=12, localDate=2024-02-29}
Product{id='112119347', name='Product::112119347', price=651.5084976389392, qty=12, localDate=2024-02-29}
Product{id='5124037', name='Product::5124037', price=427.49967786747413, qty=12, localDate=2024-02-29}
Product{id='6570572', name='Product::6570572', price=960.6073206907671, qty=12, localDate=2024-02-29}
Product{id='103794735', name='Product::103794735', price=922.0728902015165, qty=12, localDate=2024-02-29}
Product{id='68903947', name='Product::68903947', price=242.08602483160647, qty=12, localDate=2024-02-29}
Product{id='30758353', name='Product::30758353', price=354.13423548407366, qty=12, localDate=2024-02-29}
